employee_id,first_name,last_name,position,hire_date,salary,store_id,email,phone_number,employment_status
db2a083c-83d8-465b-8b52-46d2efa967a3,Gerald,Thompson,Manager,2024-01-02,41868.38,3b463991-b2e3-4f8e-a34d-77afc0869209,simmonsallison@example.net,(359)249-5925x9143,Terminated
bfbfb762-1554-4711-86c8-9cdfeb76632a,Paul,Stokes,Manager,2020-10-23,31401.67,fcd91030-e329-494b-88a7-8ce5a78a904b,bryce65@example.com,988.875.5009,Terminated
82007ad1-e8d5-4d35-95e6-0c489f22521f,Brian,Holmes,Stock Clerk,2024-05-14,36252.91,d1d0d830-0d1a-43f6-8cf3-a543b0ec856e,williamsmichael@example.org,532-630-5942x440,Terminated
90054254-e184-40e0-802e-6e736fae1319,Julie,Dodson,Sales Associate,2020-02-11,96057.08,edcbc2eb-c8b9-444f-9b94-f5d9d5058641,alex29@example.org,001-631-212-1047x8660,On Leave
b639a107-0cf7-40f7-8048-80b89374f58a,Derek,Thomas,Cashier,2020-03-10,77534.57,cbd7bbbd-f0d7-48e9-b1da-b8bf221797d8,kfloyd@example.org,501-431-8179x41036,On Leave
01dc717b-06fb-499c-8e64-36d4cb23d819,Matthew,Cole,Sales Associate,2020-01-23,88166.9,eace3928-de39-461d-bc0a-d99983edf0c5,warnerjames@example.org,253.662.0529,Active
f9e5b8dd-6dee-40bc-96c6-ce4995a4e320,Timothy,Clements,Sales Associate,2024-01-07,62954.8,32ed62d0-6121-4f08-b812-5e617b687d7b,davidthomas@example.net,(832)665-6338x34808,On Leave
15b2f54c-7293-4b9f-9381-87c59c8f7aa3,Heather,Peterson,Manager,2024-03-15,42766.72,0301b359-c248-4a35-befd-277aa75481cb,melaniewang@example.org,592-288-1393,Terminated
f4134075-a80e-4abb-9e26-4ea5b9b3d2c3,Joshua,Merritt,Sales Associate,2024-08-26,54104.34,0cf507ac-4792-441f-b9a6-abbda9a186ca,cherylwhitaker@example.com,475.855.6441x846,On Leave
8f1f3913-be9c-4608-95f4-c065f67c52ca,Kelly,Hall,Cashier,2023-12-20,95528.42,951de901-89a4-47f1-9911-c262e7a3182a,vanessa90@example.com,880-697-7043x1627,On Leave
167b8d0c-4899-4a20-972d-0eca997d54c4,Sharon,Mcdonald,Cashier,2020-08-31,63514.75,432b7189-0c0e-4b2e-8881-6a089c0dec01,qnavarro@example.org,416.962.1607x5388,Terminated
75c1e05f-653b-4aba-a3c1-95be0b84bd64,Steven,Reyes,Stock Clerk,2023-11-01,27477.84,19e6670d-08c6-4ad7-8cf7-d843ffe1b568,clarson@example.net,(878)695-8910x3748,Terminated
d9729530-00ff-4f57-9a52-775acc064dd5,Matthew,Benton,Cashier,2024-05-17,73852.34,74ff1bcd-c878-4d6a-8f61-2f58e747da32,amandahoward@example.net,(200)770-4024x25987,Active
ace2df71-e076-4044-a522-8290380cd827,Tracy,Wilcox,Cashier,2023-01-20,78269.79,7ac60325-7db2-484f-9b0d-11924661d53c,brittanybrown@example.com,(770)604-0578,Terminated
4cdc2581-83f0-445d-a7ea-c4598163b0b1,Meredith,Blair,Stock Clerk,2020-01-26,61733.98,d24a9002-5122-4bf0-85b6-04632652fceb,clarkkenneth@example.org,(421)647-8597x4257,Terminated
6ccab0d9-b0dc-4024-926f-8c93c80aabab,Jared,Bond,Cashier,2021-09-04,42061.06,81c4589a-5509-4138-aea6-d87be86663e6,ramoslaura@example.org,+1-256-705-5308x06107,Active
0292c6d2-3fb8-49cf-9aea-8dd88206bf87,Susan,Murray,Manager,2024-06-04,69334.06,3904b106-6828-4bf2-9af4-4c8849153083,jessicalawrence@example.net,+1-312-832-9085,Active
57210f61-04be-422a-a91e-3ce7567daa62,Laura,Ochoa,Stock Clerk,2022-05-17,57782.58,71d59906-f33a-498f-be9d-70955f89d19c,christopher02@example.net,001-877-240-0066x202,Terminated
aac05df2-5315-4815-9601-620b54f02bcc,Mary,Wilson,Stock Clerk,2022-11-13,76725.71,bdd5669a-9c23-4278-9b3d-f8660e85db48,marie49@example.com,+1-555-820-2999x62458,Terminated
176ce6e0-7578-4818-80c6-49028790ad1a,Cheryl,Mcintosh,Sales Associate,2024-03-14,75773.14,1e9b405f-5ed5-4dab-a75a-f96934f975cc,tammy18@example.org,455.979.3387,Terminated
3db9fafe-cba2-4395-a2e9-2b25256077bf,Vickie,York,Sales Associate,2023-10-14,87011.95,e622f8ea-3b77-40b6-b762-2be8dd8814e5,wheelerheather@example.net,482-978-4302x38438,Terminated
5bb7968b-13f9-4611-bb5f-68e27cdff718,Ryan,Simmons,Manager,2020-03-04,46072.89,86bf2942-ac92-4798-a88f-536dbcad8b0b,wwhitaker@example.com,001-865-912-1322,Active
d122212b-3ce2-4161-8cf1-59abac963974,Joshua,Martinez,Stock Clerk,2023-08-19,86062.46,550033a7-893d-4486-bcb7-e54eedf89f42,curtisvictoria@example.org,986.897.7408,Terminated
c28ffac9-f7aa-4f75-9ab3-9520171c4fc3,William,Robinson,Manager,2023-05-23,91121.57,7932a869-9efe-4b4e-a97c-57e602936d99,jennifer45@example.org,417-726-2833x1856,Terminated
d2249eda-300a-41e2-826c-cf39d1e7a141,Leslie,Duran,Cashier,2021-03-19,66022.78,6dabee61-e047-44a9-b132-56b3dcf8a28b,asnyder@example.com,+1-870-393-7992x3344,Active
9dc682ca-e107-42ec-86a7-3dff2061c637,John,Adams,Manager,2024-03-17,49260.11,5e9e5e93-06cf-448b-9c76-3d6403eaa90a,thomasparker@example.com,(942)415-6055,Active
2f1444f4-d846-479b-b7ff-edf5192de0d8,Joyce,Fernandez,Cashier,2020-10-17,46288.39,5cee80d1-9539-42bd-87ee-f708f26eec2c,athompson@example.org,(546)776-2789,Active
89327ac2-d592-4111-bd62-1bec6068844a,Mary,Noble,Cashier,2023-08-27,42571.93,4fd198c7-ecbf-4a2f-a51f-4f9ccf041f29,rebeccaperez@example.com,208-794-8380,On Leave
a1b1c9e9-5961-4969-a3c8-fe419fd44f47,Sabrina,Parrish,Cashier,2023-05-25,36823.19,6bf94228-125b-486f-a961-4a2280b602dd,brownashley@example.com,001-642-575-5638x151,On Leave
8a0d7867-526d-4af0-904b-e7200488e396,Vanessa,Pierce,Cashier,2021-01-09,68729.27,bccd20f3-031e-409e-ac62-1f27b6e7f903,sarah19@example.net,(716)666-7195x5000,Terminated
fdbbce1b-e185-4674-a249-b75024feecf3,Jonathan,Martin,Stock Clerk,2021-05-08,65787.22,fbbe0ac1-018f-4900-b59a-91776936778a,cheneric@example.com,001-355-203-3705,Active
89059555-9ddf-47c5-a648-b670f82c5feb,Christina,Stone,Manager,2024-06-11,73037.7,c4fc4a4b-1e5f-4602-97b4-240afd378ab7,prios@example.com,687.265.2318x46105,Active
79921db6-c20b-48da-b425-72a904ad9646,Susan,Harrison,Cashier,2020-12-04,76064.42,45050b66-794a-4574-949a-79fbbb2e1ea4,robinsonchristina@example.net,001-546-429-1198,On Leave
d8171b0d-f316-4e4c-917d-705111823c08,Terri,Carpenter,Stock Clerk,2022-03-16,53762.7,076ac777-0b76-4026-abfe-7e9ca642b8b3,mhall@example.org,+1-594-237-6405,Terminated
7d8100bc-1a2a-4e9d-acd3-f64593d1757d,Katie,Navarro,Cashier,2020-10-19,66115.2,2d0212a6-72d2-4fdc-93b6-88d4181a5e9e,andradeann@example.com,639-398-6563x05758,Terminated
fc7ee9e9-43c4-49bd-860b-c7d3fad0580f,Brad,Payne,Cashier,2023-04-06,42821.95,347e031e-0e35-40c5-8c04-be2f7e1eaa48,whiteamber@example.net,+1-939-868-9877x486,On Leave
22c56850-45c9-4246-a1de-c941370a855c,Mitchell,Brown,Manager,2022-02-14,56460.92,6b9fa173-004a-4fe4-83c7-58f001b3e582,rjoyce@example.net,472-815-8616,On Leave
856dbff9-2a9f-4d87-a352-49af35a5a433,Nicole,Ward,Stock Clerk,2023-03-12,68270.0,1393e36b-f5f1-40fd-97c0-a9d95893e9ce,cervantesjames@example.net,001-877-581-7301,Active
80455caf-64cb-40fb-9399-212edfa6a22d,John,Miller,Manager,2021-01-08,67987.62,66df16d4-94ac-49f4-be94-35b37ce4f2dd,yrodriguez@example.net,+1-433-338-0516x359,Active
5f9caa4a-956d-4f32-bced-e376168de942,Eric,Fisher,Stock Clerk,2020-04-06,48886.13,7cb851c1-70e7-44c2-9206-8fe3027f4767,milleramanda@example.net,994.213.6345x492,Terminated
3d1fc814-d7ec-4be1-87d2-ad57840cca85,Victoria,Brown,Cashier,2020-11-18,73316.29,8118bf06-8c38-4d49-a3d2-fe69bdbf4aff,sjennings@example.org,+1-410-962-7798,Terminated
b8a4994e-ad0f-49e0-8b88-9c78dacd5751,Joshua,Wright,Stock Clerk,2020-07-27,44527.53,0e374f88-5961-4ef5-ace2-c5f286de99c1,osborneelijah@example.com,(635)818-1642x4618,On Leave
234952ff-4b25-440d-9e3e-3d185b8dba39,Lindsey,Townsend,Cashier,2020-05-22,73219.79,7c1cbda0-a1e7-4cdc-93a2-37a66d3b53fc,jclark@example.net,637.810.4069,On Leave
7d7b9c69-9e74-43ea-9ced-0fc291277633,Brett,Brown,Manager,2020-08-16,57254.7,d07a36df-14ad-4168-8980-3e606b93f95e,jennifer44@example.org,(819)497-6170x34747,Terminated
f3a1da8f-a19a-4c8f-9091-634c3d4052ab,Ray,Henry,Cashier,2021-03-09,52529.61,54113de4-d134-4d19-b49a-aef5f2df7ec2,mackenziehernandez@example.net,(808)795-5648x451,Terminated
dc3b4ef7-8b70-4de9-becb-ee367d8e7be9,Brent,Frey,Cashier,2021-08-11,72546.67,432b7189-0c0e-4b2e-8881-6a089c0dec01,novakcarolyn@example.com,648-703-8488x4224,Terminated
cffed9fd-6e67-434c-8db9-4baf50ff5bbd,Ryan,Paul,Manager,2021-08-04,32146.96,b4ec6af1-9b0e-48a7-b705-2fb19a1f4aa2,kelly64@example.com,001-799-661-5911,Terminated
6f66a91a-a5a2-4224-bd8e-482297918cac,William,Wright,Manager,2021-09-25,59346.95,1ee31d99-4ade-461b-b2a8-598c4f0e5bda,tortiz@example.net,001-826-964-4586x2975,On Leave
d192d5d2-8b7a-4d24-8890-8e480594c5d8,Lisa,Ballard,Sales Associate,2021-04-11,41236.14,66a7bc6a-3b11-4f3c-b3ea-584f8bdc9314,charles28@example.net,(218)768-1614,Active
99a6fb8a-a1b4-4e15-b951-72235df0a339,Nicole,Harrison,Sales Associate,2024-05-28,28919.62,320b05ae-fb9d-4726-806a-0cf28b139062,bowmanalan@example.net,245.974.6446x98834,On Leave
550309bc-3c54-45e0-991a-d4f70817b1b3,Rachel,Wright,Manager,2020-01-28,44484.73,26ac18dc-525a-4e3c-a66d-3b65e095df35,fieldssusan@example.com,(689)260-7538,Terminated
eec715b4-efb5-4ab0-b6cd-8067c199b22b,Victor,Griffin,Manager,2020-12-21,55581.51,3ed33e09-2775-43f6-a8f9-4122795604f8,crosszachary@example.com,921.947.4007x97854,Terminated
47194b48-ae86-49ce-be2c-c4eb579e1857,Christian,Soto,Stock Clerk,2023-12-13,25689.31,7bf7099a-1fac-4ba1-af07-754e61d3bddc,kathleen03@example.com,301.339.1840,Active
d89c61a6-35b5-4a9b-b992-405eb551a3be,John,Reid,Sales Associate,2020-07-28,61654.98,b05bac29-11fd-4ebf-a8e8-e5692bfb929e,jeffersonjeremy@example.com,+1-928-974-9778x75659,Active
fe80830f-e2ee-4198-9aa1-bcbdc0ca7ec3,Rebecca,Wong,Manager,2020-06-20,74049.93,9098da1f-5030-417b-a329-0933e27d53a5,connie44@example.org,001-860-362-3525,On Leave
0a4f9c6a-4396-4269-97c0-a6f1791e8f16,Amber,Richardson,Cashier,2024-02-05,77529.72,ce932670-d8d6-407d-921d-96075e1fda3d,fwolf@example.com,7079460871,Active
b922612e-6f60-4abf-97dd-ad3514db6f16,Lisa,Wright,Sales Associate,2021-11-14,59792.86,1ef78581-41f7-4400-897f-c6437bd30899,fknight@example.com,+1-498-572-8052,Active
841e401b-0dc7-4b14-bf51-56a69df102ac,Edward,Davis,Cashier,2023-11-18,81387.69,ab0fb27a-3cc2-4209-acc8-57b8a73a7a5d,lbowers@example.net,537-711-5091x396,Terminated
0a90c549-a459-4b5f-b197-ad06e1d85ad8,Maria,Walker,Sales Associate,2020-01-30,92136.64,771c3558-2727-42a7-af79-baa553994d5b,reneeharvey@example.net,001-235-329-2318x2062,Terminated
e57d6ac3-6dcb-4240-a18b-60c46e410044,Earl,Carlson,Stock Clerk,2021-10-13,99362.61,96936e93-32d7-455a-90e5-4ead7fc24b06,caldwellautumn@example.org,(850)343-7097x00107,On Leave
dc97f9b5-aa98-4f64-9a3f-ea17b7145e0c,Christopher,Walker,Cashier,2024-04-23,90075.52,347e031e-0e35-40c5-8c04-be2f7e1eaa48,stephanie75@example.com,001-508-846-0636x600,On Leave
be498a20-8b37-4e4b-b232-ebb869998b9a,Dennis,Mueller,Cashier,2024-01-30,84386.74,fb6c1455-0b24-43a6-a046-6292176d56dd,hortega@example.net,7452414519,Active
26d2bfcf-9dae-4856-824a-3bbad01c43f6,Melissa,Walter,Sales Associate,2020-09-09,62354.93,a5121b86-9d5e-492f-b581-1a9618fe18ac,joseph90@example.net,385-960-8577x430,Terminated
9c543357-f8af-49c3-872a-6b4ce0e1fd67,Kimberly,Torres,Cashier,2023-02-09,42209.66,a4685add-e1fd-4790-993a-0518a179c78b,wturner@example.com,+1-480-794-0991x923,On Leave
9759df82-cbb4-40ed-89b9-c090093f1c68,Craig,Ramos,Sales Associate,2022-03-18,49444.9,f62c7727-1ad7-48b3-baa2-6594d6dd2617,millerjennifer@example.org,703-829-7632x4179,On Leave
3e67a6c7-37d1-420e-89ec-bbc4af5a1ef0,Patrick,Castillo,Sales Associate,2024-08-14,36240.76,23941e12-cc1d-4224-b680-c73636b80939,joelkeller@example.org,+1-594-375-5024x774,Active
c591a349-d18a-4fd8-8125-3a88207ece2d,Shawn,Williams,Stock Clerk,2022-05-24,75976.81,b27a0fc6-7ef9-458b-aed5-a99bd3cd647b,thomashoover@example.com,492.607.4307x2941,On Leave
cadd6326-0823-420d-b38d-f21a0b84e5a4,Laura,Strong,Cashier,2022-04-22,38548.82,6965f758-d195-4cca-bd6c-8716724f7da0,smartin@example.org,254-378-0326,On Leave
05779c64-4b64-467c-b497-e1750bb10e08,Michelle,Bernard,Manager,2022-06-06,77782.81,d4540b3a-158f-48de-aeb9-a1bb8e1548d7,charlesbrennan@example.org,+1-299-640-7272,On Leave
7c3fb251-2d49-4c37-a742-156fc5ce4b96,Theresa,Smith,Cashier,2020-08-09,34834.68,0e60e959-d6c5-46f9-ae24-a7be539e28de,hcrawford@example.com,842.805.6714,Active
082cab88-41d7-436e-84b3-bfc6bb9a26ba,Kayla,Jackson,Sales Associate,2022-10-24,65901.99,13dc9ec7-eff9-46ef-8f4e-d891eba01f0a,andreaspears@example.org,813-708-6864,Terminated
3e5999a9-71a2-4721-b1f0-886d166edcaa,Taylor,Keith,Manager,2022-02-22,62349.34,22b22c99-0c1c-4e3b-b04b-8801605ac69d,john39@example.com,+1-659-713-3504,Terminated
bf71d747-8b10-46e9-9c4f-fc1524ec1e66,Kara,Hill,Sales Associate,2021-01-24,55089.73,1ea9c5ab-bb32-466b-834a-042c45ac4b9b,uhenry@example.com,5306258544,On Leave
0ebb4acf-1854-424a-a65c-0119d03d6e5b,Sean,Singleton,Sales Associate,2021-02-15,73725.57,5353d2fd-a81c-4ffb-8124-604d2625c3f0,wardbrittany@example.org,362.577.5269,Active
fbaa20e2-b8e1-41c3-a582-ed0e5eb1ea09,Joshua,Schmidt,Sales Associate,2020-01-12,26059.83,f1558940-60a6-45ea-9f92-3e0096921d53,dwerner@example.org,658-253-0869,Terminated
f25cf74d-40a5-4fe2-880c-6be08b10b3fc,Jaime,Duncan,Stock Clerk,2020-10-25,33454.38,375c01e2-ffbe-45ed-993c-070845bcbd89,pblackburn@example.net,254-547-8296,Terminated
8c4c0f93-5bb3-4831-8a2b-df4c4b077126,Brandon,Horton,Manager,2020-02-28,47735.42,448c068d-4550-4589-addd-b83ad1adb3ea,joseph62@example.com,(585)865-5887x354,Active
abe6cd6e-21e9-45d2-ba01-f34fd69402e0,Charles,Pierce,Sales Associate,2021-08-28,51409.5,c59cf52c-ff30-4bdf-8379-34b633582e47,jerrymclaughlin@example.net,960.804.5906,Active
1bb4624c-ba8f-40b2-bb5d-58e007defce1,Alexandra,Cruz,Cashier,2024-03-28,45192.5,7b516f3a-44d3-4ef0-b6cc-076cd21adeb1,dawnball@example.com,(652)489-4307x07832,Active
922cfa29-bf6b-4a63-b5ac-2dd6434f811a,John,Estrada,Cashier,2023-11-08,65880.45,86c8f28f-925f-466d-9df4-699a5208422e,patriciashort@example.net,529-202-5781x997,Active
1cf1f8b7-d892-476e-a8ba-72599c2de413,Jason,Rivera,Stock Clerk,2022-01-19,27750.84,197e25ea-60d3-413e-9d7f-77ecd7ce5031,angela41@example.net,960-698-6580,On Leave
0074a561-4ef1-45db-9383-76acb4deb46c,Micheal,Russell,Cashier,2023-06-05,30406.98,a46d56aa-023d-419f-ac57-3f7c369d467a,scottroger@example.org,(532)275-9949,On Leave
6d461161-c151-48d8-9be1-709ae55b28a3,Jesse,Mcknight,Sales Associate,2023-02-02,55926.47,33fa6bfe-a853-4739-98a1-13f9618525f0,justinmelendez@example.org,(944)941-3182,Active
fa247fcf-9f3c-4a2b-91fd-bcf0ef3889a1,Justin,Sanchez,Manager,2022-02-04,50081.68,275bacdf-9195-4891-b797-fb41372935cd,jessica90@example.org,(545)506-4663x314,Active
5fcafddb-7650-4f19-8a6c-e4caf4c783a3,Joshua,Mcmillan,Manager,2022-03-05,54385.86,6eeceea0-4f20-479c-9b23-eca7ab026b82,rwatson@example.org,+1-677-671-4450,Terminated
7038127f-10df-4d71-a85c-c5b6f7562d6f,Megan,Lee,Sales Associate,2024-06-10,36665.47,9c17cad1-4691-4bf3-932b-ef6cc28629f0,landrade@example.com,3209968801,Active
245a052f-180d-484a-8769-103d6bf34857,Jimmy,Lamb,Stock Clerk,2023-05-12,38366.3,aab95c5b-3edb-4b75-85c3-b3c6e09f9ac2,dhicks@example.net,(281)314-7861,Terminated
43146df6-2105-4360-befd-b7cda17d7645,Brian,Nguyen,Cashier,2023-05-02,69308.08,14c65a70-4a12-49ff-8314-bb0b8a47b628,andersoncharlotte@example.net,+1-855-483-6573x78276,Active
81ff452e-abf0-4ee5-8848-d62cf5e4922c,Sylvia,Olson,Stock Clerk,2021-09-24,69709.63,60e025ba-118a-4d4b-9d8c-6d9e32594e85,nicholas04@example.com,595-288-7591,Active
d3b3c88d-4252-44fc-b394-03e4436a6af6,Cameron,Boyd,Manager,2024-02-11,34305.11,4dcef775-f69a-4db4-b6d3-03c757805ab8,zpayne@example.com,975.995.1877,Terminated
f016a7eb-b6d8-4dc8-9457-cb2aa8c4008f,Sergio,Finley,Stock Clerk,2023-04-17,72491.88,cc5e7ad0-a509-473b-b6f0-9d616d5a239b,tammyroberts@example.com,859.992.1809,Active
4ec528cf-c49a-4302-8dea-f9611dbeeb9f,Thomas,Smith,Cashier,2023-06-26,90930.41,afedf2e2-6512-451f-8655-9daeb0650ffc,rhonda39@example.com,(831)208-9109x439,Active
9f936cec-bd67-4694-96b2-9162052613e7,Yesenia,Jones,Cashier,2022-06-11,59875.43,5f4dfe2a-24a2-4aa3-af72-78ff9feaf8ea,pmcclure@example.com,471.956.8946x4367,On Leave
22631668-35a0-4942-bdf7-7c53d8f13b09,Robin,Grant,Cashier,2020-11-29,57266.46,ef830586-2f80-4e00-b0ec-334672a4484d,darrenmcguire@example.com,001-236-633-0986x97886,Active
b9ae0856-1127-4ebb-a860-b4f56a37bb9d,Tyler,Olsen,Cashier,2022-06-20,82462.02,7bf7099a-1fac-4ba1-af07-754e61d3bddc,russell82@example.com,2727471508,Active
b32829f4-57ff-47b0-b1be-4f691cd95100,Emma,Valdez,Stock Clerk,2020-04-10,55224.36,05eac83b-8a77-4c91-a648-5bf8bd59f37f,michelle07@example.org,(882)261-8314,On Leave
0657d59e-434a-4b11-a5d6-637a61669707,Whitney,Brown,Stock Clerk,2023-08-11,42026.06,d34ffdbf-e8d4-4f13-9697-54e09bcec96d,mosleyangelica@example.org,+1-206-522-9148,Terminated
c2453ce4-b734-4529-9a73-36ab93513f40,Joshua,Jones,Stock Clerk,2020-10-26,97741.41,7e98bd00-d6e1-4aa3-a6b1-5327b997c095,gallowayblake@example.org,2028671671,On Leave
aad4ac4d-996d-4d30-a812-6bd0bfe5f6b2,Karen,Fox,Cashier,2023-03-19,33904.05,46a77757-010d-4004-b4dc-429ce8a46b07,qwright@example.org,397.752.1745x38698,On Leave
d7ce0638-7fe1-4869-bc3a-5278a7297184,Joshua,Brown,Manager,2021-04-25,52372.78,bb345743-bfa1-4eae-9dcb-5e736718f93b,kevinrobinson@example.org,235-803-8667x2200,Terminated
a43108a7-a9fc-43f4-ae46-49850b979408,Jennifer,Smith,Manager,2024-06-10,98561.59,7929786a-1539-48e1-bca3-cd3552e8a773,philip44@example.net,3919913660,Terminated
8cf7b699-4d01-44ab-8246-ba3dfe07dcc1,Ashley,Gonzalez,Manager,2021-08-27,61554.12,e71c3b7c-30ad-49ac-a2e2-c9b5e4b1fa2a,jeffersonchristina@example.com,648.751.0355,Active
2907a7ee-4504-4fb7-87b7-388e3d402ff4,Amy,French,Sales Associate,2024-05-07,42396.01,265fa80a-af75-4411-a8e9-91be1824e1ec,hcrane@example.net,(555)411-3198,On Leave
02afa5cd-46e0-4e9e-8276-b436989a14af,Elizabeth,Perez,Manager,2024-07-06,51490.03,a614179c-5f0d-4cd1-9d1d-2fc21f632b12,millersharon@example.org,+1-306-258-5899x49321,Active
c0fde31a-79b5-437e-bda3-eedf71761fcd,John,Green,Sales Associate,2023-04-26,49886.72,1045a006-6ee6-4062-954d-04083b3da404,richard90@example.net,001-590-672-1180x109,Active
fe090cb3-76f0-423a-aeb5-3d98d6cc8a5d,Kristie,Johnson,Cashier,2021-09-07,80376.73,3b5856fe-05b5-4547-bdd8-be56c619d187,heather43@example.net,548-290-1213,Terminated
809fd0f0-5c6e-47c1-9bbc-13319c06139b,Andrew,Hall,Stock Clerk,2023-07-14,87255.62,c91ef2d6-702c-4909-ae24-0f03478714ec,robyncole@example.org,753.579.6201x405,On Leave
5b92b66e-4219-4078-9617-db5cedd130a0,Gregory,Mendoza,Stock Clerk,2022-07-14,75469.4,3ed33e09-2775-43f6-a8f9-4122795604f8,seantran@example.com,(520)619-2167x065,Terminated
c8065300-8ef1-49f5-84a5-8ac0324924b8,Amanda,King,Sales Associate,2023-01-16,50409.57,1ee31d99-4ade-461b-b2a8-598c4f0e5bda,mendozalaura@example.org,(254)525-0457x3021,On Leave
5bdf844d-ecbc-4059-85c6-31fd3105705f,Judy,Long,Manager,2023-01-05,62398.11,723edbee-3936-48c1-899e-a5d967701c13,yatesjames@example.com,323.686.1688x872,On Leave
9ff7a7f4-4e7a-418e-a781-db134714d782,Tamara,Kelley,Manager,2023-09-26,81094.51,f2e854f6-5d7d-4e48-9dd6-da1b23cf1372,tyler81@example.org,279-220-7233x880,On Leave
2a2c8341-50c1-4e2f-b0c9-da693884b87e,Oscar,Moody,Sales Associate,2023-05-26,34145.8,7c1cbda0-a1e7-4cdc-93a2-37a66d3b53fc,wle@example.org,+1-228-714-8093,Terminated
f0343896-3461-4a67-99aa-4213aeec2ce0,Vernon,Davis,Cashier,2021-06-22,42801.16,696cce22-f48b-4876-8be7-eff6117418c6,martinezhannah@example.org,502.573.2982x795,On Leave
1d5f8be2-0b74-4c05-9b24-45d05e323966,Amber,Russo,Stock Clerk,2023-04-20,31586.77,3a09772c-9ae7-4c79-be88-27f5fb64c305,bryantbilly@example.com,+1-209-471-9123x752,Active
98ff6b04-0278-4f8e-9822-a058ddc69318,Bradley,Gonzalez,Stock Clerk,2023-07-28,30761.7,3707b766-469f-44b4-af2a-bb32a71fc5af,johnsonpeter@example.com,001-410-578-6100x5079,Terminated
783e8617-c574-458b-927f-4a8eb50e8fa1,William,Allen,Stock Clerk,2024-07-30,88063.6,99c3afbf-8586-4e45-aba5-aa057b0c78c8,alex18@example.com,572-637-1438x7122,Terminated
d7c20261-f66c-4fb4-bc2a-c3435b6ae5e0,Ian,Hall,Sales Associate,2022-01-23,63459.69,38dbddca-2da9-4bfe-8ee6-b924014e31f8,zbrady@example.com,+1-675-917-3057x9008,Terminated
f25a8d8b-d99f-45c7-9493-b4ad78b70886,Teresa,Avila,Sales Associate,2024-01-29,59938.57,e6d7a59e-5343-4422-b67e-6e78aa1a9f63,judy79@example.org,252-750-4725x496,On Leave
870b1692-5d6b-44b1-9866-4598aa63eb6b,Andrea,Brown,Stock Clerk,2022-02-02,99221.84,230e8188-d416-4b46-a3a1-f94d07c4098a,browntony@example.org,589.275.5807x6984,On Leave
1eea54b9-20c3-487b-ac88-450674251b43,Robert,Soto,Cashier,2020-02-23,72294.14,2ca8ee09-fefe-4ef4-9ae4-0f6fd7252d7b,john64@example.com,868-915-4736x906,Active
7e3c8e20-e8ef-4915-b6ae-8759b5581953,Felicia,Alvarez,Stock Clerk,2024-02-28,63648.09,32c131fb-6594-4dd1-95a3-0ccfb9dafe17,qporter@example.net,669-724-2072,On Leave
d5d5a188-c4d4-41a0-8300-015efb549554,Haley,Harris,Sales Associate,2022-04-25,95130.48,c51c8a6c-118c-48d3-860a-352572e6315b,dbradshaw@example.org,446-332-9819x7548,On Leave
c4e4b16b-9e55-4747-bf77-1a7a8ea503ca,William,Banks,Stock Clerk,2023-12-01,74006.85,b6cf84f2-410d-4145-bcf0-8fc61c6b40a7,christopher65@example.org,001-457-557-8793,Terminated
f885edf4-19a6-4933-9674-102ad10bf39c,Scott,Lowe,Manager,2021-03-28,58696.69,410d5b77-0a68-4d65-be5e-c04be2becffb,robinbartlett@example.com,(742)386-5268x5443,Terminated
f87d6d00-167c-47f4-a59a-16546193f6a7,Eric,Russell,Sales Associate,2024-05-24,76175.54,14c65a70-4a12-49ff-8314-bb0b8a47b628,xrobertson@example.net,816.374.6089,Active
ab8f9a9b-026f-40a4-a4b8-b4f704e2d6bf,Michael,Harper,Sales Associate,2022-08-03,49235.29,3d966d93-39ff-4af6-b2ad-22b44421b3ec,ronald91@example.org,(829)724-4618x6526,Terminated
4e003e5b-8c47-44c8-be89-0b41a40b471c,Brandon,Rodriguez,Cashier,2023-02-22,69972.21,8b5c1c8d-c7c3-4537-a052-a5cbc51f45df,erica82@example.org,320-746-0274x7118,Active
e967b784-bdde-47aa-9421-baa1873000a8,Jeffrey,Wang,Sales Associate,2021-10-26,42319.78,5e9ac0c7-abfb-47c0-a480-9b6803af46c5,pruittmartin@example.net,666.374.8170,Terminated
b3fa0913-17f7-4be8-a510-58936188101b,Daniel,Obrien,Manager,2022-08-21,49293.04,d437a809-1083-4cc7-b5d0-a7176b770fd1,justin80@example.com,3306188127,On Leave
383db841-a723-43fb-b461-664621078fa8,Nicholas,Smith,Stock Clerk,2021-09-10,46944.65,cf4e22c2-cc16-462c-9e1c-ebd13adfc9bd,sparksjohn@example.com,329.274.4346x8591,On Leave
21896faa-16a0-4683-9249-c0a7a084578d,Lindsay,Boone,Manager,2024-08-03,41646.33,1401187a-a23b-40ac-9e29-9d60e958de73,lgardner@example.com,901-309-6665,Terminated
bea7af82-b7c5-40a0-a83e-092dec188713,Cole,Briggs,Sales Associate,2020-01-22,87938.69,5eb437e9-e2ce-4e68-84e7-dcfdd3aff514,jeffrey21@example.net,+1-831-298-7986x40525,On Leave
d84ea89b-6f2a-4234-bc54-c5ebbbedbd8c,Brianna,Ayers,Cashier,2021-07-02,92393.92,37168757-e2e6-4490-bfc7-5c62f2eecbb4,troy54@example.com,365-373-9671x6000,On Leave
