customer_id,first_name,last_name,email,phone_number,registration_date,loyalty_program_status,date_of_birth,gender,membership_level,preferred_contact_method
a466e9d9-cada-45e4-b05f-70d8a8e7f0ef,Alexander,Giles,banthony@example.org,(279)741-3179,2021-10-29,Bronze,2000-10-15,Male,Platinum,Phone
04d2c7b2-968c-4ac8-b230-a0f15545f179,Madeline,Chung,jessicajohnson@example.net,917.441.5176x564,2021-10-07,Gold,1971-09-05,Female,Silver,Email
38978fb4-9551-4be8-a801-23be5c87d7c3,Judith,Valdez,aliciawood@example.net,+1-220-466-9888,2021-03-14,Gold,1970-01-22,Female,Gold,SMS
8030464f-be76-496d-b6c2-c6fc77c98323,Sara,Freeman,brendanbutler@example.net,659.769.7093x3317,2020-05-31,Gold,1962-04-23,Male,Platinum,SMS
b966ed87-fbd4-46c1-841a-612d93bb4c14,Stephanie,Young,hwatson@example.net,001-651-796-7065x384,2022-06-07,Bronze,1991-01-21,Male,Gold,SMS
7ec7204a-80a2-4d24-8069-0cea13948c3a,Danielle,Wright,michelleanderson@example.org,001-518-417-3129,2020-11-27,Bronze,2002-03-02,Male,Gold,SMS
0ec63b28-48d5-4e87-9ce6-1fc8843fed4c,David,Webb,virginia20@example.org,3999753320,2021-01-05,Silver,1990-02-09,Female,Platinum,Email
2ccd6801-c63b-4cc6-9d43-57d6cf0214f8,Timothy,Oconnor,veronica66@example.org,+1-391-823-4843x645,2024-08-29,None,1990-01-14,Female,Bronze,Email
358c5996-cb66-4f46-bfb3-e78ff8891202,Frances,Burke,narnold@example.com,(781)573-5188x292,2020-08-23,Gold,1959-11-27,Female,Gold,Phone
82a39de4-69ee-422b-8531-0c8dbb452421,Lauren,Long,powellanthony@example.org,+1-552-954-1986x299,2023-07-30,Silver,1987-06-04,Male,Silver,SMS
cd71117a-9780-42c3-abd7-b69b9f92685d,Joanna,Jacobs,qfleming@example.org,001-835-493-6010,2022-08-20,Silver,1967-08-21,Female,Gold,Phone
3aea6c6e-800d-4ee7-967d-85d69a7efc69,Patrick,Rodriguez,joseph77@example.org,(752)234-0552,2023-06-06,Bronze,1985-11-14,Female,Gold,Email
50fff07b-e854-4ff0-8928-e3138579bbc2,George,Cooper,fblevins@example.net,903.658.8184x773,2020-11-01,Bronze,1992-04-17,Female,Gold,Email
b61133b9-0dbd-4792-b727-4b27979b4165,Paul,Smith,alishasalazar@example.org,001-609-354-1545x0817,2021-05-11,Gold,1987-06-15,Female,Gold,Phone
827415c5-6465-4e3a-b7e1-90d5ef3557b9,George,Cole,daniel91@example.net,001-404-895-4669x20093,2021-07-23,Gold,2002-07-27,Female,Bronze,Phone
0dad0cb3-b467-43a6-a6fd-8999f0179287,Mary,Gibbs,garciatimothy@example.com,001-288-329-8683x62071,2022-12-13,None,1972-03-21,Female,Gold,Phone
05688adc-62fb-4828-b26d-161e2a083fdd,Cheryl,Cook,sgraham@example.com,001-467-384-2971x83109,2022-04-06,Bronze,1964-08-28,Female,Silver,SMS
3f2dea15-599b-432f-a85a-1b6d4e4c9c21,Ronald,Stout,ronald99@example.org,(204)962-6100x14459,2023-04-04,Bronze,1995-02-07,Male,Gold,Email
e089e6ed-1ca3-453f-8e73-ca1cf9dffef8,Steven,Lee,omitchell@example.com,001-479-905-3515x0991,2024-05-22,Gold,1987-05-16,Female,Gold,Email
544ec00f-f629-4226-b022-21f91c880f6a,Laura,Wood,suarezrebecca@example.org,838-604-0304x5610,2023-03-19,Bronze,1986-04-27,Female,Gold,Email
0d7e6770-1a47-4949-a074-c1547a330820,Gloria,Thompson,vasquezrachel@example.com,(250)896-6068,2023-02-04,None,1972-11-05,Male,Silver,Phone
c832563e-341a-4aed-b6d4-5ff738f65fad,Theresa,Harrison,jonathanburns@example.org,429.445.3027x7290,2020-10-29,None,1949-12-08,Female,Silver,Email
17df882d-0c3b-42c8-9dbd-a75b22e12fb9,Robert,Martinez,randallriggs@example.net,586.309.3227x19233,2020-02-01,Bronze,1965-03-26,Female,Gold,Phone
661afdc9-1a3c-4dad-9322-d24eea3a1e9b,Susan,Rivera,christopher94@example.com,001-358-327-4985x337,2023-12-03,None,1980-05-28,Male,Bronze,Email
e0d531ec-97e2-4024-972e-07630289f5e4,Brenda,Mendez,jeffreyanderson@example.org,(981)788-2652x193,2023-08-06,Gold,1992-10-05,Male,Silver,SMS
f9b4dadf-692b-4cf9-af72-edfd4e6540ad,Darrell,Perry,george83@example.org,(547)459-6031x08454,2022-08-05,Silver,1982-07-28,Female,Gold,Email
0d0ce430-f6a4-488a-ae12-b57506a8243d,Pamela,Acosta,vjones@example.com,339.931.3484x1546,2024-06-10,None,1949-12-25,Female,Bronze,SMS
6dc26fa0-0587-45c3-bc21-36dbef385e6f,Jeremy,Landry,ahubbard@example.net,+1-630-573-2096,2022-03-20,None,1957-12-05,Male,Gold,SMS
4c216b76-e020-4bb6-8e47-8e5d6de2908f,Sherry,Smith,kellertimothy@example.org,+1-601-837-6760x943,2021-07-08,None,2003-09-24,Male,Bronze,Phone
b721b9b4-2135-4b66-95fd-57c36e187582,Corey,Blake,jonathan64@example.net,211.538.2978x885,2023-02-20,None,1965-11-24,Female,Bronze,Email
f9ee5724-f532-4718-a62a-5d0296f68beb,Benjamin,Green,brianvasquez@example.com,304.854.4747x40409,2024-07-20,None,1983-08-31,Male,Platinum,SMS
4aef8b55-9e3e-4c80-a7d4-5f8d8cb5ed3d,Willie,Shelton,sarahblanchard@example.com,001-418-720-7616x304,2021-01-08,Bronze,1956-08-21,Male,Platinum,Phone
5549a854-ffa5-4b77-95b0-b87d0fe8378a,Karen,Duarte,gperry@example.org,801-294-8596x40089,2023-07-11,None,1947-11-05,Male,Platinum,SMS
d43f2c11-1fb8-4f42-8c12-299114ec22af,Kevin,Gutierrez,john34@example.net,+1-633-883-4453x2639,2023-01-03,Bronze,1991-11-26,Female,Silver,Email
fe019ef8-8c2e-4546-b8fc-fd85ff360bd8,Rachel,Martin,clintonlevy@example.com,648.555.3393x1237,2023-01-03,Bronze,1950-12-14,Female,Silver,SMS
cafc9e7d-6af1-437c-a7d0-134409762069,Jessica,James,kevin52@example.net,3017788482,2020-08-06,Gold,1975-05-10,Male,Bronze,SMS
9fcaefb6-caf0-47b8-8dff-dddf057ad00b,Jeffrey,Martinez,ufoster@example.com,(401)339-9977,2023-02-03,Bronze,1965-02-02,Male,Platinum,SMS
ec05d20c-eed3-42c0-a7d1-d36cd02752bd,Robert,Powers,alexandriaodonnell@example.net,639-752-1274x869,2021-04-08,None,1956-12-09,Female,Bronze,Phone
d195d991-9585-459c-ae84-b17e8b6b5f7e,Danielle,Walters,gouldamanda@example.com,(889)654-4979,2021-09-25,Silver,1990-09-29,Female,Silver,Phone
f7fc6f50-93d2-42f2-9e79-39e968b843b0,Rita,Huber,jharper@example.net,4565450567,2022-12-13,Bronze,1969-01-08,Male,Platinum,Email
9946b7fa-7898-417c-8e2d-501d7c266386,Mary,Williams,deborahhoward@example.net,001-213-589-6843x2157,2024-02-11,Gold,1990-05-13,Male,Bronze,SMS
45a04eaf-e1cc-4e3a-9a10-686f1a7214ce,Deborah,Schwartz,srussell@example.com,001-607-836-9848,2020-07-23,Silver,1966-08-05,Male,Silver,Phone
6290a276-2593-4c89-b4d6-ea5950ce2922,Misty,Garrett,michaelkelley@example.org,806-351-3223,2024-07-29,None,1959-11-24,Female,Platinum,SMS
1c45a77c-cebd-4b81-97c3-5b636f1a84a3,Tammy,Jenkins,hendricksjoshua@example.net,001-828-599-5670x57572,2022-02-26,None,1955-02-15,Male,Bronze,Phone
f2e17dfa-a50b-4e25-96d3-0f6c9c197304,Debra,Park,kimberlysanford@example.org,718-797-7361x6667,2024-08-10,None,1974-12-19,Female,Silver,Phone
7b7857c6-873e-4e71-9d9e-959c09070bbd,James,Ramos,zgeorge@example.com,873-463-7801,2024-01-08,Gold,1983-01-26,Male,Platinum,Email
8854fcb5-9c3a-4287-8721-52c01265f0f7,Michael,Wilkinson,adam21@example.org,(646)992-1148x37373,2020-11-20,Bronze,1948-11-01,Male,Silver,SMS
da89f696-756c-4f40-ae87-4e60cfdded16,Matthew,Garcia,jamescarlson@example.com,449-867-1576,2024-06-02,Bronze,1983-01-20,Female,Gold,Phone
8b338907-5284-449b-9867-c23472f3767a,Jacqueline,Hamilton,tarias@example.org,835.723.8626,2020-09-21,Bronze,1984-07-08,Female,Gold,SMS
dda15dd1-b00b-4f30-a690-1f500179811b,Elizabeth,Savage,kristina59@example.com,(813)926-6877x9904,2022-12-27,None,1985-07-21,Male,Bronze,Email
a964a375-aee2-48e1-be24-4e29225ff2b1,Shawn,Morris,nelsonlindsay@example.org,324.678.2269,2020-01-12,Bronze,1953-07-31,Female,Gold,Email
a8d06e8c-af5c-4077-8def-e8bfe9a7a591,Cynthia,Reynolds,johnathan06@example.net,668-662-5531x603,2020-12-23,Silver,2001-08-24,Female,Platinum,Email
b150dfe7-2863-42bf-a20d-b47530eb9a77,Kimberly,Ramirez,dawn24@example.com,001-539-621-6662x51911,2023-08-12,Silver,1998-01-06,Female,Bronze,SMS
b20632b4-5123-49b7-8532-88bface5019e,Frederick,Green,sandersaaron@example.org,219.271.7567,2024-04-14,Bronze,1967-01-24,Male,Silver,Phone
047da9f7-6aab-419b-94ff-ce26e53e405a,Sandra,Fields,emilyyoung@example.net,001-953-810-4277,2023-10-05,Gold,2005-12-25,Male,Silver,Phone
32079999-3242-491d-b9b7-b1cc3507a3cb,Barry,Martin,ekeller@example.com,673.854.2452x2106,2021-11-05,None,2002-04-10,Male,Gold,Phone
0027e6ae-9c92-41ee-a7c5-2fb4264696e3,Brianna,Duncan,justin51@example.org,(951)227-0966x9347,2024-06-21,Gold,1981-08-19,Male,Bronze,Phone
8e9dd962-1a71-487c-a81c-e981a1c0c6d6,Tracey,Jones,tina90@example.net,+1-302-549-2201x18970,2021-03-31,Bronze,1994-09-13,Male,Gold,Phone
d8fe6619-4d68-4f55-9e54-40813c52b57d,Daniel,Morris,ian42@example.org,001-689-740-2494,2023-10-06,Gold,1981-10-18,Male,Gold,Email
edc047b0-d5b3-4eeb-9445-1a409e816114,Kristina,Scott,mckenzietammy@example.org,842.288.7328x74698,2024-03-06,Gold,2001-11-11,Female,Platinum,Email
494625b9-05e5-4309-8e31-c15e24df9b16,Robert,Parker,rachelwilliams@example.com,(846)553-1724,2023-06-15,Silver,1970-12-31,Female,Silver,SMS
77628f69-aa8b-4791-b71d-977363a2658f,Mark,Butler,brittany43@example.org,001-723-351-6830x522,2022-10-01,Bronze,1956-03-05,Female,Gold,Phone
e715f682-78a9-4e67-9cb1-375deee50a86,Courtney,White,zyoung@example.com,385-903-8747,2023-05-01,Gold,2002-10-31,Female,Silver,SMS
4b993d74-5987-4e02-86c2-018bf6676d89,Felicia,Payne,davidbutler@example.net,001-977-203-1900x577,2020-05-31,None,1949-05-08,Male,Silver,SMS
9c28a242-d5ea-45bd-a1d0-30a8b3c6a8df,Katrina,Barrett,pmorris@example.net,772.319.3927x916,2023-07-28,Bronze,1995-04-17,Male,Bronze,Phone
26dcbe89-627a-4726-8131-950e4fdb4f11,Rachel,Odonnell,levycalvin@example.org,(321)946-9836x179,2022-09-08,Silver,1965-03-06,Male,Bronze,Phone
26c55e7a-52ea-4ada-b3f2-78628f33d06f,Samantha,Murphy,allisonfisher@example.com,790-453-3552x013,2021-10-07,Gold,1992-01-03,Male,Gold,Phone
4720dc65-86f0-477f-9f23-063ff4941dbf,Bridget,Bennett,csanford@example.com,(783)539-5275,2020-05-04,Bronze,1961-09-01,Female,Silver,Email
61137c83-db85-4338-b323-592c3ec0530b,Gary,Gordon,wallerangela@example.org,(921)729-9727x58777,2023-08-03,Bronze,1989-10-20,Male,Platinum,SMS
3aca3f7a-b106-414e-a8f0-1db0cb242165,Sherri,Padilla,jasonhernandez@example.net,212-784-0491,2021-12-22,None,1996-08-24,Male,Bronze,Email
fb0f58c4-569e-41b9-acee-d4aad2bbd3ac,Julia,Brown,kimberly97@example.org,641-935-8460,2023-07-13,None,1980-07-10,Female,Gold,Phone
af20dd4d-2bf9-435a-8314-fb8ce60be67d,Jane,Thomas,qsimmons@example.org,(564)721-1894x7382,2024-01-03,None,1968-02-15,Female,Silver,SMS
84172d2e-d7f9-49af-bb8e-03aeff5f7fac,Allen,Oconnell,davidbaker@example.com,283.232.8147x5206,2021-10-26,Bronze,1946-02-25,Male,Platinum,Phone
4646f0b9-165d-46b9-9a4e-f0105264f45a,Victoria,Edwards,lukeadams@example.net,247-200-3238x4675,2022-05-04,None,1950-05-27,Male,Gold,Phone
7baac2b6-c4ea-43d5-9443-0289d17b39d7,Christopher,Dillon,ebarnes@example.com,696.629.9514x00538,2024-01-31,None,1957-11-13,Female,Gold,SMS
371ef0d2-0ceb-40ed-9cd6-e46d9ebe7942,Sarah,Lopez,xsalazar@example.net,(685)555-2515x98275,2022-07-09,Bronze,2003-08-28,Female,Silver,SMS
e0d5d97e-c5a5-4447-b097-a634c5ad13f8,Micheal,Soto,oliverjason@example.org,242.307.1298,2021-08-22,Silver,1977-06-28,Female,Platinum,SMS
452827fe-2f0c-42ea-9ccb-5f75cd32b3c6,Frederick,Herrera,bcuevas@example.com,412.651.7962,2021-11-25,Silver,1988-08-18,Male,Gold,Phone
5797860d-5dea-4802-b42d-3c73a16def69,Christine,Myers,davisseth@example.com,(661)679-9556,2021-04-01,Gold,2002-12-30,Male,Silver,Phone
c96cc827-a4b6-4355-a391-6d7e55c335f3,Grant,Williamson,cameronmelanie@example.org,703-619-6460,2024-04-03,Silver,1954-03-13,Female,Gold,Phone
cb5ff96c-a469-40af-830a-09de7300b775,Cameron,Wilson,xjohnson@example.net,850-657-8081x9953,2021-05-29,Bronze,1998-09-24,Male,Gold,Phone
ce2e5e46-e08a-4c24-a380-1615526429be,Timothy,Dominguez,williamgraham@example.com,382-334-7887x17785,2020-03-15,Silver,1982-03-06,Male,Bronze,Phone
6b6a88c4-7c83-4afe-aeec-a839a65bda1f,Steven,Richmond,idavis@example.com,001-693-769-2563,2023-08-05,None,1948-09-08,Female,Silver,Email
f0ccd4b4-d5f2-4c3f-91d2-768292234e47,Heather,Bridges,donaldtownsend@example.net,(497)749-0625x795,2024-01-11,Gold,1962-03-18,Male,Bronze,SMS
7bdad44f-8cf5-4c79-9764-e1aae2c903c9,Michael,Carter,monica89@example.org,+1-960-947-6068,2023-10-03,Bronze,1949-07-28,Male,Platinum,Email
61a4621e-3bfb-44c9-a04f-8c8000995e18,Philip,Martinez,oweber@example.net,+1-529-844-7174x99586,2024-01-05,Bronze,1979-07-14,Female,Silver,Email
9feac754-546e-4787-98df-20bc47822aee,David,Sandoval,jvega@example.org,944.467.4447x177,2023-07-29,None,1960-05-04,Female,Gold,SMS
e753758f-8a28-4da0-9529-fbf9d31aaf76,Thomas,Scott,michelle70@example.org,(270)586-4743x30505,2021-09-21,Silver,1993-07-07,Male,Silver,Phone
3712a53b-adfd-4805-9934-d2c5f5f89cf2,Jason,Bradford,michaelbrett@example.org,913-562-3046,2022-11-06,Bronze,1971-08-01,Male,Silver,Email
ef482a53-c028-4682-80d8-25d80931bb08,Charles,Lopez,tannerstewart@example.com,760-417-1621,2020-08-09,Gold,1960-05-16,Female,Silver,Email
e926d022-1db9-44e1-97c0-c7540a063b1a,Victor,Bush,lnelson@example.org,3988576193,2023-07-08,Gold,1997-03-28,Male,Gold,Email
943fa2f8-bc01-4f12-8f3e-bd1b30f8ac62,Melissa,Reese,alopez@example.com,926-417-7080x1298,2021-03-17,Gold,1960-03-27,Female,Platinum,SMS
5d9b521f-fee6-49b9-bb27-77d00811f557,Trevor,Jones,cjones@example.org,331-401-0846,2022-05-14,None,1989-05-07,Male,Platinum,Phone
a51eae49-4f3e-4d27-bee0-03679d8e84f7,Anthony,Parks,maldonadorebecca@example.org,(986)866-6091x4676,2021-11-28,Gold,1963-07-15,Female,Bronze,SMS
c6254bf7-76c6-4327-a9c6-e56ac1e767f5,Mackenzie,Anderson,kpayne@example.com,001-777-899-8214x2424,2022-12-15,Silver,1993-12-18,Male,Bronze,Phone
84623467-de35-4193-8a19-c55fe1d84b62,Veronica,May,jeffrey08@example.net,204-345-7008x6060,2024-08-25,Bronze,1956-04-19,Female,Gold,Email
67b07007-f1a1-4506-a90d-8fc3df1f6f9b,Judith,Villarreal,kathrynbaker@example.net,(261)202-9333x1522,2020-09-18,None,1974-11-19,Male,Silver,Phone
1a820734-ce25-4ede-8985-a62d4fed0dbe,Cheryl,Fisher,charlescharles@example.org,383.567.6655,2020-08-02,None,1945-06-26,Female,Platinum,Phone
423e647d-e544-44f9-bcf4-b0aa1b0d4547,Rebecca,Castillo,whiteheadrobin@example.org,908.217.6975x538,2021-04-04,Gold,2004-11-25,Female,Platinum,Phone
743137f9-9685-4d5a-aa89-53be8ea18abc,Stephanie,Barnes,richardadams@example.org,(521)897-7440,2022-09-01,Gold,1956-05-31,Female,Platinum,Phone
01668234-9da5-4a0b-8c4c-9a602720cd15,Jennifer,Morris,bishopjulie@example.org,(350)358-4252x40337,2022-08-21,Silver,1969-07-23,Male,Gold,Phone
43da8b57-478a-45cf-a2ff-0d3bfc900ca8,Lisa,Davis,sandersjohn@example.org,(870)310-1628,2020-12-01,None,1999-10-29,Female,Platinum,SMS
40869bbd-30b7-4f33-bec0-918a3df4e719,Bryan,Warren,lbennett@example.com,001-698-559-0088,2024-04-26,Gold,1994-09-26,Female,Gold,Email
d5542974-f461-4e7f-b14f-5d2d9785c429,Patricia,Walker,walkerdarius@example.net,830.848.3254x311,2023-11-05,Silver,1978-05-07,Male,Silver,Email
973f60de-a28d-443a-8582-571a16b6a16e,John,Mills,fjuarez@example.net,+1-859-374-8361,2023-02-13,Gold,2002-04-15,Female,Bronze,SMS
e18d19c8-68ab-404d-a329-715539e8fd1c,Joshua,Melendez,claywendy@example.net,(204)766-8141x61268,2023-10-27,None,1990-04-03,Male,Silver,SMS
185815e1-4cc4-45af-8b41-d7110e45e3e5,Jennifer,Lane,qwilliams@example.com,525-431-5621,2023-11-17,None,2006-04-26,Female,Gold,SMS
8b16812e-0fb3-4f5f-8efa-50601f05aa39,Kevin,Reilly,cmaldonado@example.org,(272)516-1624x3993,2024-03-22,Gold,1977-04-16,Female,Gold,Phone
ee62cb1a-e0a9-48fa-a5d8-8500b4179cd9,Carol,Jimenez,peter08@example.net,9254034486,2024-01-30,Silver,1959-07-14,Male,Gold,Email
b169bcee-d596-45ce-9d8c-b680d2a8fd88,Elizabeth,Gonzales,sarahdavidson@example.org,+1-817-598-5927x53818,2020-04-06,Bronze,2000-11-20,Male,Gold,Phone
99439eef-73da-487d-a4be-86753b06aad7,Faith,Koch,ajones@example.org,210-671-7528x4081,2020-03-29,Silver,1949-05-30,Female,Gold,Phone
6018b8db-9111-4abc-a22b-c5d83f4f8137,Brian,Johnson,davischristopher@example.com,5503209605,2023-08-03,Bronze,1964-05-08,Female,Platinum,SMS
a8d059ea-3050-4c00-9b4b-6b30ab0de4c8,Selena,Schmidt,floresshelia@example.com,(487)228-7091,2020-05-04,Bronze,1965-01-21,Male,Gold,Email
e82cf7e6-aab4-4c1d-a550-e90d6a4af1bc,Deanna,Jones,veronicaturner@example.com,+1-861-536-5507,2023-01-10,Gold,1970-10-03,Male,Bronze,SMS
4449cbf7-6966-4abf-aa41-3309246c85d1,Marisa,Davis,chelsea53@example.org,502.492.3914,2023-09-27,Gold,1992-05-07,Female,Platinum,Phone
eb6cc674-1fdd-4e86-9505-9061fcbb86c7,Luis,Howe,thomas87@example.net,697-371-8676,2022-05-24,Silver,2000-12-30,Male,Gold,Email
1d00d290-355e-4ad9-9340-115552f221f6,Jack,Mathews,johnsondenise@example.org,001-369-288-0871x805,2022-06-28,Bronze,1960-11-18,Male,Gold,SMS
5660d300-0aa3-4271-a61c-9c2d3f2b45ac,Rhonda,Goodman,lhowell@example.net,+1-771-315-6087x237,2023-03-31,Gold,1947-08-17,Male,Bronze,Phone
7aa0e144-f772-43f8-bfd4-0d3c5c2e92b5,Brittany,Russell,tparsons@example.com,977.715.9109x17625,2022-12-06,Bronze,2003-04-09,Male,Platinum,Phone
9460889a-4e62-484a-b8d8-22c5a2a2636a,Eric,Young,alyssaturner@example.org,+1-587-215-4024x37843,2022-11-11,Silver,1978-01-26,Male,Bronze,Email
90b7d48e-5441-442f-b71a-58bd078c85d8,Audrey,Ponce,perryvirginia@example.net,872.689.7722,2021-03-30,Silver,1944-05-06,Male,Bronze,Email
ab66128f-f9b7-413f-b876-af4f4365ef8b,Julie,Wilson,gary11@example.com,772-466-0581x28554,2022-12-15,Gold,1991-09-17,Male,Silver,Email
effb81c3-2198-41e2-9e1e-73590caf8ced,Mary,Wolfe,kristin34@example.com,752.797.1551,2023-07-10,Silver,1949-02-09,Male,Silver,SMS
b89854fe-dcb0-44f2-8362-4e52fb101061,Francis,Smith,fuentesstanley@example.net,921.442.9406x031,2020-09-18,None,1948-09-27,Male,Bronze,SMS
712cf43c-92ae-49ea-93e8-77bdff7d8ccc,Patrick,Randall,tblair@example.org,229.270.9502x019,2022-10-30,Silver,1967-05-08,Female,Silver,Email
79f3ff3a-985e-4db1-bdf3-8d4719e65d55,Samuel,Garcia,gabrielroberts@example.org,001-501-591-5905x88867,2021-11-15,None,1948-05-05,Male,Bronze,Phone
9625f3ba-f9b2-4a4e-b085-2e3ac43c0edd,Robert,Silva,richardmoses@example.net,408.722.1799x206,2020-03-07,None,1944-10-10,Female,Bronze,SMS
abaf2351-85f8-4e3b-b844-f85cde2ba12d,Melanie,Thompson,mnunez@example.net,837-404-1137x8920,2022-01-01,None,2001-12-10,Female,Bronze,SMS
b40dba72-aebc-4a58-96b6-d8d58d5c40a5,Wesley,Berry,grahamjessica@example.org,529-902-3114x1971,2021-04-06,Bronze,1999-06-02,Male,Bronze,Email
e1bb7a31-35ff-4e73-873a-20ca2fe017cc,Mikayla,Maldonado,lacey88@example.net,(359)858-4437,2022-04-25,None,1964-05-24,Male,Bronze,Email
5c06fffd-9506-47ef-869b-2d41befe0978,Jenna,Gomez,frank48@example.org,001-927-510-7535x42245,2022-04-26,Silver,1964-10-16,Male,Bronze,SMS
9321ac05-962b-4813-be86-768efcd4e06d,Eric,Alexander,davisjoseph@example.net,+1-907-355-4622,2021-01-02,None,1956-07-11,Female,Platinum,SMS
20af1daf-ca2d-481b-b293-d3df8b1a8af3,Hannah,Snyder,michelegonzales@example.org,+1-343-554-2526x9255,2024-05-19,None,1966-04-03,Female,Platinum,Phone
e7fb96b7-c7b1-43bb-8863-343b5d0d0800,Charles,Orr,bhenderson@example.com,001-482-527-5587x819,2020-02-12,Gold,1989-09-24,Female,Platinum,SMS
bb4c48b5-8a53-469d-b8cd-88f2d286b2fe,Jennifer,Jordan,noah93@example.com,811-923-8753x6335,2024-08-17,None,2000-10-11,Female,Bronze,Phone
aedac23a-9e32-450f-b864-1991adbea8c0,Elizabeth,Reeves,walkerdylan@example.com,475.383.2661,2020-07-06,Bronze,1952-05-29,Male,Platinum,Phone
743578b0-f8fe-454c-a029-5e103f0556a4,Stephanie,Bryant,samantha54@example.com,256.300.2732,2024-08-30,Gold,1958-11-22,Male,Silver,Email
24862002-b42b-4bf6-8dd7-554efc718faa,Carol,Daniels,moorekatherine@example.com,7136743024,2023-03-20,None,1992-04-14,Male,Bronze,Phone
19388a1d-2c3e-4013-8208-0bcb0474536c,Alicia,Garcia,ryanguerra@example.org,001-843-836-0818x47092,2020-09-09,Silver,1962-05-13,Female,Platinum,Email
a088f23f-c90a-40f8-a57a-b975344d5983,Paula,Wood,haynesjessica@example.com,398.628.9153x1827,2021-10-25,Silver,1966-04-27,Male,Platinum,SMS
b5762de2-5d8b-4332-9213-9dfcb465a36b,Mary,Smith,kimberlypollard@example.com,998-769-6370,2020-01-04,None,2005-05-01,Male,Platinum,SMS
96f5d535-f427-42f3-b824-75ffc5faa719,Barry,Snyder,madeline92@example.net,(533)554-2764,2021-05-12,None,1966-07-07,Male,Silver,SMS
57c31f50-ab91-401b-8c55-c7446b496ea5,Kenneth,Tanner,robert07@example.org,684-965-6795x943,2024-06-15,Silver,1969-05-07,Male,Silver,Phone
09e15172-58f3-49fd-9d09-11853bdaf068,Randy,Brown,amy65@example.net,893-671-8104,2022-08-03,Gold,2005-06-23,Female,Silver,Phone
9c9ee5d9-498b-44da-8b1d-9dfa8acc13d2,Sean,Mcdonald,butlercharles@example.net,367.550.3247x779,2021-10-11,None,1962-09-25,Female,Platinum,Phone
27b4707b-f28a-41a5-a5d9-92779c4430f6,Samantha,Rodriguez,murraybrenda@example.org,001-765-448-5179x59867,2020-08-11,Silver,1977-03-16,Male,Gold,Email
c664efc0-ede9-4ece-9af2-7f7def7e0211,Melissa,Freeman,hickmanbryan@example.org,629-397-1484x9875,2024-02-15,Gold,1993-06-11,Female,Bronze,Email
c2092a86-adc7-433e-8e94-ffc6ad1a694a,Joseph,James,ryan55@example.com,+1-713-305-7684x6630,2021-11-09,Gold,1956-07-03,Male,Bronze,Phone
4e476200-d51d-4da6-b377-3ca2d98d562a,Kristie,Chambers,debraburgess@example.org,+1-677-802-4850x95453,2021-12-25,Silver,1993-02-19,Female,Bronze,Phone
b79bae38-ae03-4e0a-ae7d-9b6c54aa0fc8,Cassandra,Jacobson,melissamorales@example.com,(232)953-1555x23689,2020-08-23,Bronze,1973-03-15,Female,Bronze,Phone
57065b88-ce48-40df-80f6-85b0473fbe27,Robert,Bell,cindysnyder@example.org,6647071525,2023-11-02,None,1969-05-22,Female,Gold,SMS
c0bb1eb0-ceea-457b-8a83-5c9de4d8ecc8,Carol,Williamson,gloriamontgomery@example.net,532.754.0590x50102,2020-11-30,Bronze,1961-01-19,Male,Silver,SMS
43de3b16-e24a-404f-9994-ec54355775ad,Brian,Carroll,michaelcoleman@example.net,667-698-0273,2022-02-28,Silver,1946-09-07,Female,Bronze,Phone
b8203422-7f3e-4b99-bf20-c1634458608d,Felicia,Turner,sweaver@example.net,459.284.0121x8729,2023-04-02,Bronze,1995-04-05,Female,Bronze,Phone
6268a2bd-0f5f-430e-9826-5fe05b4e7958,Wendy,Meyer,marywilliams@example.net,001-839-222-4605x18349,2024-03-12,Bronze,1961-07-18,Male,Platinum,Email
c62c6839-f938-40e7-a3c2-0efde8210b7c,Michael,Kennedy,fstout@example.net,226.773.2957x658,2021-06-27,Bronze,1973-11-06,Male,Platinum,Phone
82f42d9c-bd5a-4f5f-9154-4078e58c6a1b,Charles,Lin,donald20@example.net,951-972-6467,2020-06-24,Silver,2000-05-10,Male,Gold,Phone
70772b8b-4898-4f30-a15b-6bc82ec5d5ec,Janet,Brown,williamsdiana@example.net,(675)836-3302x41988,2020-06-24,Silver,1947-08-27,Male,Silver,Phone
994f6d42-d5ae-4281-90fe-de987a83610c,Lauren,Fletcher,calvinhartman@example.net,+1-691-221-7136,2022-03-07,None,1978-08-20,Male,Silver,Email
af915a29-8215-41b0-bdd2-993166ff4ef9,Shaun,Duncan,dmartinez@example.com,+1-611-312-8621x003,2020-02-21,Gold,1987-11-10,Male,Silver,Phone
d934d037-c7a1-4390-bc6c-feccce2f5878,Anita,Alvarez,baileyshannon@example.net,+1-557-771-0096x6433,2024-06-24,None,1956-09-12,Female,Silver,Phone
19a99398-71c1-4231-b184-2c3809a227d8,Cynthia,Smith,perkinssamantha@example.org,001-627-365-6795x7276,2023-04-30,Gold,1977-05-17,Male,Platinum,Phone
e67ef2bc-e4c8-49b6-8d77-0bb6b3fd9227,Jason,Jacobson,lauraguerrero@example.com,910-414-9691x054,2022-03-09,Bronze,1959-02-05,Female,Platinum,SMS
ddcb6d01-06b9-4ea6-8933-4a5ab7381667,Michael,Young,millerdale@example.com,819.499.0422x213,2022-05-30,None,1952-11-13,Female,Platinum,Phone
